Name,Municipality,Categories,Rating,Review_Text,Cleaned_Text,Dominant_Topic,Topic_1_ID,Topic_1_Pct,Topic_2_ID,Topic_2_Pct,Topic_3_ID,Topic_3_Pct
Samsul Racha Tomyam Ala Thai,Kuala Terengganu,Restaurant,5.0,Kali kedua makan kat sini  dan menjadi kedai pilihan setelah dua kali datang ke terengganu. Makanan sedap dan harga amat berpatutan cukup berpuas hati dengan layanan.,kali kedua makan kat sini dan menjadi kedai pilihan setelah dua kali datang makanan sedap dan harga amat berpatutan cukup berpuas hati dengan layanan,4,4,89.88,2,6.6,1,1.22
Samsul Racha Tomyam Ala Thai,Kuala Terengganu,Restaurant,5.0,"Dah banyak kali makan sini mmg sedap, selalu repeat siakap namprik pau. Semua lauk sedap. Harini order sup keting fuh mmg jaddi!",dah banyak kali makan sini mmg sedap selalu repeat siakap namprik pau semua lauk sedap harini order sup keting fuh mmg jaddi,4,4,94.83,1,1.49,5,1.06
Nasi Kukus Umira,Kuala Terengganu,Restaurant,5.0,"Sangat sedap! Tak sia-sia datang ke terengganu. Tapi pilihan lauk limited, hopefully dapat tambah lagi menu. Mesti lagi havocc!!",sangat sedap tak siasia datang tapi pilihan lauk limited hopefully dapat tambah lagi menu mesti lagi havocc,4,4,74.34,5,19.83,1,2.14
Kedai Kopi Rong Shu Xia,Kuala Terengganu,Restaurant,4.0,Introduced by our local friend to try here. It’s old restaurant in Kuala Terengganu. The taste is not bad. Good soup.,introduced local friend try old kuala taste bad soup,6,6,90.08,1,3.04,5,2.16
Kedai Kopi Rong Shu Xia,Kuala Terengganu,Restaurant,5.0,"Best serve curry laksa in town. Come early as possible. Today 8.00am curry laksa already finished. The Dry noodle also not bad.

Others dishes include toasted roti kaya and roti paun.",serve curry laksa town come early possible today curry laksa already finished dry noodle also bad others dish include toasted roti kaya roti paun,6,6,46.19,3,36.72,5,14.69
Kedai Kopi Rong Shu Xia,Kuala Terengganu,Restaurant,3.0,Food was nice esp the steam bread and chicken noodles but it was crowded the day we visited and one of our orders never came despite ordering twice.,esp steam bread chicken noodle crowded day visited one order never came despite ordering twice,5,5,43.21,1,35.33,6,18.19
Kedai Kopi Rong Shu Xia,Kuala Terengganu,Restaurant,3.0,One of the famous place for breakfast. The half boiled egg is and the roti bakar is very good.,one famous breakfast half boiled egg roti bakar,6,6,49.17,2,43.75,1,2.63
Kedai Kopi Rong Shu Xia,Kuala Terengganu,Restaurant,5.0,Very localised chinese style kopitiam - Roti with butter & kaya was the best 🙌🏻,localised chinese style kopitiam roti butter kaya,6,6,72.03,2,19.86,1,3.01
Kedai Kopi Rong Shu Xia,Kuala Terengganu,Restaurant,4.0,Malaysian top of the best half ball eggs,malaysian top half ball egg,6,6,49.12,1,42.82,5,2.53
Kedai Kopi Rong Shu Xia,Kuala Terengganu,Restaurant,4.0,"The clear soup noodles is probably one the better ones in K Terenganu while curry noodles felt like made entirely of curry powder only. Toasted buns with butter and kaya are nice if you don't mind the super airy texture. Half boiled eggs are amazingly smooth, like poached.",clear soup noodle probably one better one terenganu curry noodle felt like made entirely curry powder toasted bun butter kaya dont mind super airy texture half boiled egg amazingly smooth like poached,6,6,97.03,1,0.91,5,0.64
Kedai Kopi Rong Shu Xia,Kuala Terengganu,Restaurant,5.0,"One of the place that KT chinese people always had their breakfast there,served the best kaya toast and half boiled egg that cooked just in perfection in the town. Their beverage also very nice i always ordered a Teh C at there. Curry Mee also one of the highlight at the shop always finished before 11am",one chinese people always breakfast thereserved kaya toast half boiled egg cooked perfection town beverage also always ordered teh curry mee also one highlight shop always finished,6,6,83.8,2,13.08,1,1.17
Taman Tamadun Islam ( Tti Management Sdn Bhd ),Kuala Terengganu,Restaurant,5.0,"Mini mosque around the world, recomended to visit. You can walk or rent  bicycle. Advised to wearing hat or umbrella, its very hot and quite huge area, make you sweating. Bring water to avoid dehydration.some area got staff standby. Toilet , parking, surau ,souvenir shop available. We ever get nice al quran when visiting there.staff very friendly and helpful, tickets price reasonable.",mini mosque around world recomended visit walk rent bicycle advised wearing hat umbrella hot quite huge area make sweating bring water avoid dehydrationsome area got staff standby toilet parking surau souvenir shop available ever get quran visiting therestaff friendly helpful ticket price reasonable,1,1,45.49,3,29.89,5,23.23
Taman Tamadun Islam ( Tti Management Sdn Bhd ),Kuala Terengganu,Restaurant,5.0,We drive to here after taking a boat along the river from Jetty Pak Awang. We had our dinner here. Food is okay. Rice with beef bone soup is nice. I like soda lemon drink. Very refreshing.,drive taking boat along river jetty pak awang dinner okay rice beef bone soup like soda lemon drink refreshing,5,5,68.05,3,28.35,1,1.33
Taman Tamadun Islam ( Tti Management Sdn Bhd ),Kuala Terengganu,Restaurant,4.0,"Beautiful Concept, Poorly Maintained

Visited Taman Tamadun Islam with high hopes as the concept is truly unique and educational. The replicas of iconic Islamic architecture from around the world are impressive and offer great potential for learning and cultural appreciation. However, it's disappointing to see that the place is not well maintained. Some areas look rundown, with fading paint, broken structures, and overgrown landscaping. With proper upkeep and attention, this could be a must-visit attraction in Terengganu. Hopefully, it will be restored to its full glory in the future.",beautiful concept poorly maintained visited taman tamadun islam high hope concept truly unique educational replica iconic islamic architecture around world impressive offer great potential learning cultural appreciation however disappointing see well maintained area look rundown fading paint broken structure overgrown landscaping proper upkeep attention could mustvisit attraction hopefully restored full glory future,3,3,55.72,1,27.33,6,15.58
Taman Tamadun Islam ( Tti Management Sdn Bhd ),Kuala Terengganu,Restaurant,5.0,"Worth a visit if you are in Tergganu. The island is interested as a man made area. However most impressive is the Crystal Mosque which is the highlight and makes this area worth a visit. The architure is amazing. The convention centre is also an impressive building.
There are many parking spaces if you are visiting by car, but can get quite busy during holidays and peak times.",worth visit tergganu island interested man made area however impressive crystal mosque highlight make area worth visit architure amazing convention centre also impressive building many parking space visiting car get quite busy holiday peak time,3,3,96.23,1,1.09,5,0.78
Taman Tamadun Islam ( Tti Management Sdn Bhd ),Kuala Terengganu,Restaurant,4.0,It was a good experience. The tour guide was very helpful in explaining during the boat ride.,experience tour guide helpful explaining boat ride,3,3,87.74,1,3.58,5,2.52
Taman Tamadun Islam ( Tti Management Sdn Bhd ),Kuala Terengganu,Restaurant,5.0,"Taman Tamadun Islam is an absolute gem in Kuala Terengganu, and a must-visit for anyone interested in Islamic heritage and architecture. The Monument Park is breathtaking, featuring meticulously crafted replicas of iconic Islamic landmarks from around the world. Walking through the park feels like a journey across history, with each monument beautifully presented and accompanied by detailed information.

The Crystal Mosque, with its stunning glass and steel design, is the crown jewel of the park. It's not only a visual masterpiece but also a serene place to reflect and admire the blend of modern and traditional architecture.

The park is well-maintained, and the staff are incredibly friendly and knowledgeable, always ready to guide and provide insights. The Islamic Civilization Gallery is another highlight, offering fascinating exhibits about Islamic contributions to science, art, and culture.

The river cruise was a delightful experience, providing picturesque views of the park and the surrounding Terengganu River. To top it off, the souvenir shops and restaurants offer a great selection of items and delicious food, adding to the overall experience.

TTI is a perfect blend of education, culture, and leisure. Whether you’re a history enthusiast, a family on vacation, or someone seeking tranquility, this place has something special for everyone. Highly recommended!",taman tamadun islam absolute gem kuala mustvisit anyone interested islamic heritage architecture monument park breathtaking featuring meticulously crafted replica iconic islamic landmark around world walking park feel like journey across history monument beautifully presented accompanied detailed information crystal mosque stunning glass steel design crown jewel park visual masterpiece also serene reflect admire blend modern traditional architecture park wellmaintained staff incredibly friendly knowledgeable always ready guide provide insight islamic civilization gallery another highlight offering fascinating exhibit islamic contribution science art culture river cruise delightful experience providing picturesque view park surrounding river top souvenir shop restaurant offer great selection item delicious adding overall experience tti perfect blend education culture leisure whether youre history enthusiast family vacation someone seeking tranquility something special everyone highly recommended,3,3,89.72,6,9.48,1,0.29
Taman Tamadun Islam ( Tti Management Sdn Bhd ),Kuala Terengganu,Restaurant,3.0,"Pretty sad actually. They have the vision and mission to be an excellent park yet their dream seem to be vanished and abandon the most crucial part which is - maintaining the facility. This massive park has everything to be success. The location, the attractions, the volume of visitors coming in. To be fair, it definitely needs a boost on redefine the purpose of this magnificent park. Work on maintaining is a must. Put more effort on this. Several sites seem dismal and out of place. Top attractions but neglected the jewel itself.",pretty sad actually vision mission excellent park yet dream seem vanished abandon crucial part maintaining facility massive park everything success location attraction volume visitor coming fair definitely need boost redefine purpose magnificent park work maintaining must put effort several site seem dismal top attraction neglected jewel,6,6,53.41,3,23.18,1,21.46
Taman Tamadun Islam ( Tti Management Sdn Bhd ),Kuala Terengganu,Restaurant,3.0,"It's a tourist attractions places. The hospitality are very good. The displays or the replica of building are great too. It's a lots of beautiful details have been displays on the art's of architecture. But the maintenance are very poor. They need to improved it.
But the landscapes are beautiful though.",tourist attraction place hospitality display replica building great lot beautiful detail display art architecture maintenance poor need improved landscape beautiful though,3,3,50.7,6,45.03,1,1.62
Restaurant Teck Lai,Kuala Terengganu,Restaurant,4.0,"Nice traditional Chinese dai Chou (restaurant) that serves home-cooked dishes. The kind of home-cooked taste that modern Chinese restaurants lacking as they use simple common ingredients. It has been years since I last visited Kuala Terengganu and the taste of the cooking and the nostalgic environment remains, it bought many memories. A restaurant that worth dining in and I’ll sure be back (hopefully they’re operating when I return😜).",traditional chinese dai chou serf homecooked dish kind homecooked taste modern chinese restaurant lacking use simple common ingredient year since last visited kuala taste cooking nostalgic environment remains bought many memory worth dining ill sure back hopefully theyre operating return,5,5,59.93,3,15.67,6,12.75
